GotEnzymes,1,2,3,4,5,6,7,8,9,10
95.89999999999999,95.89999999999999,95.89999999999999,95.89999999999999,95.89999999999999,95.89999999999999,95.89999999999999,95.89999999999999,95.89999999999999,95.89999999999999,65.90663034991212
95.89999999999999,95.89999999999999,95.89999999999999,95.89999999999999,95.89999999999999,95.89999999999999,95.89999999999999,95.89999999999999,95.89999999999999,95.89999999999999,84.87910230503638
94.56790000000001,94.56790000000001,94.56790000000001,94.56790000000001,94.56790000000001,94.56790000000001,94.56790000000001,94.56790000000001,94.56790000000001,94.56790000000001,56.34914767966306
94.612,94.612,94.61199999999998,94.612,94.612,94.612,94.612,94.612,94.612,94.612,121.0067268704717
18.4709,18.4709,18.4709,18.4709,18.4709,18.4709,18.4709,18.4709,18.4709,18.4709,11.4236349826511
22.9726,22.9726,22.97260000000001,22.9726,22.9726,22.9726,22.9726,22.9726,22.9726,22.9726,8.956060660309914
95.89999999999999,95.89999999999999,95.89999999999999,95.89999999999999,95.89999999999999,95.89999999999999,106.9651254445869,95.89999999999999,95.89999999999999,95.89999999999999,95.89999999999999
